"","type","is_practice","original_item_cost","highlight_cost","click_values","payoff_matrix","original_cost_matrix","final_cost_matrix","weights","highlight_weight","weights_deviation","trial_num","selected_option","gross_earnings","net_earnings","click_cost","uncovered_values","num_values_revealed","num_options","num_features","reaction_time","points_click_cost","points_action_utility","points_metalevel_reward","is_control","highlight_index","selected_option_highlight_value","trial_type","trial_index","time_elapsed","nudge_highlighted_values_are_even","highlight_value","maximized_highlighted_option","highlight_num_clicks","highlight_weight_check","highlight_num_reveals","participant_id","weights_sum"
"3912","traffic-light-mouselab","False",3,1,"[]","[[4, 4, 6, 2, 5], [4, 6, 2, 7, 7], [6, 7, 4, 3, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[13, 13, 4]",4,12,12,3,0.043,0.043,0,"[]",0,5,3,614,0,129,129,"True",2,3,"traffic-light-mouselab",16,147157,"False",3,0,0,4,0,132,30
"3913","traffic-light-mouselab","False",3,1,"[]","[[9, 6, 6, 7, 7], [5, 7, 4, 2, 3], [7, 7, 4, 8, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[8, 20, 2]",2,20,13,0,0.062,0.062,0,"[]",0,5,3,1062,0,186,186,"True",2,7,"traffic-light-mouselab",17,148973,"False",7,0,0,2,0,132,30
"3914","traffic-light-mouselab","False",3,1,"[]","[[6, 6, 7, 4, 8], [2, 4, 6, 4, 3], [4, 6, 3, 7, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[4, 21, 5]",21,22,14,1,0.046,0.046,0,"[]",0,5,3,606,0,138,138,"False",1,4,"traffic-light-mouselab",18,150365,"False",4,0,0,21,0,132,30
"3915","traffic-light-mouselab","False",3,1,"[]","[[4, 5, 3, 4, 3], [4, 5, 8, 5, 4], [6, 4, 2, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[2, 1, 27]",27,34,15,2,0.023,0.023,0,"[]",0,5,3,510,0,68,68,"False",2,2,"traffic-light-mouselab",19,151669,"False",2,0,0,27,0,132,30
"3916","traffic-light-mouselab","False",3,1,"[]","[[4, 6, 4, 6, 7], [3, 6, 6, 3, 4], [4, 5, 6, 6, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[3, 26, 1]",26,32,16,3,0.034,0.034,0,"[]",0,5,3,695,0,102,102,"True",1,3,"traffic-light-mouselab",20,153197,"False",3,0,0,26,0,132,30
"3917","traffic-light-mouselab","False",3,1,"[]","[[6, 4, 6, 6, 6], [8, 5, 4, 6, 3], [5, 5, 2, 4, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[14, 15, 1]",14,18,17,4,0.046,0.046,0,"[]",0,5,3,638,0,137,137,"True",0,6,"traffic-light-mouselab",21,154557,"False",6,1,0,14,0,132,30
"3918","traffic-light-mouselab","False",3,1,"[]","[[5, 7, 4, 3, 6], [4, 5, 7, 7, 3], [8, 5, 5, 6, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[15, 10, 5]",5,10,18,0,0.052,0.052,0,"[]",0,5,3,910,0,155,155,"False",2,8,"traffic-light-mouselab",22,156205,"False",8,1,0,5,0,132,30
"3919","traffic-light-mouselab","False",3,1,"[]","[[4, 8, 5, 6, 2], [4, 2, 4, 4, 4], [8, 6, 5, 4, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[24, 1, 5]",24,28,19,1,0.075,0.075,0,"[]",0,5,3,686,0,224,224,"True",0,8,"traffic-light-mouselab",23,157797,"False",8,1,0,24,0,132,30
"3920","traffic-light-mouselab","False",3,1,"[]","[[3, 3, 3, 3, 2], [3, 7, 3, 5, 5], [7, 3, 4, 6, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[14, 3, 13]",13,14,20,3,0.045,0.045,0,"[]",0,5,3,718,0,135,135,"False",2,6,"traffic-light-mouselab",24,159589,"False",6,0,0,13,0,132,30
"3921","traffic-light-mouselab","False",3,1,"[]","[[4, 3, 5, 5, 8], [2, 6, 4, 4, 5], [4, 6, 7, 6, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[2, 3, 25]",25,30,21,4,0.069,0.069,0,"[]",0,5,3,734,0,206,206,"False",2,7,"traffic-light-mouselab",25,161197,"False",7,1,0,25,0,132,30
"3922","traffic-light-mouselab","False",3,1,"[]","[[7, 2, 5, 8, 7], [4, 2, 5, 2, 5], [6, 4, 5, 6, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[20, 1, 9]",9,20,22,2,0.05,0.05,0,"[]",0,5,3,702,0,150,150,"False",2,5,"traffic-light-mouselab",26,162589,"False",5,0,0,9,0,132,30
"3923","traffic-light-mouselab","False",3,1,"[]","[[5, 5, 5, 8, 8], [5, 7, 6, 3, 4], [3, 7, 3, 6, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[2, 19, 9]",19,18,23,1,0.069,0.069,0,"[]",0,5,3,543,0,206,206,"False",1,7,"traffic-light-mouselab",27,163861,"False",7,1,0,19,0,132,30
"3924","traffic-light-mouselab","False",3,1,"[]","[[5, 5, 6, 6, 3], [6, 4, 4, 7, 9], [8, 6, 6, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[16, 3, 11]",11,14,24,3,0.061,0.061,0,"[]",0,5,3,622,0,183,183,"False",2,6,"traffic-light-mouselab",28,165165,"False",6,0,0,11,0,132,30
"3925","traffic-light-mouselab","False",3,1,"[]","[[5, 6, 7, 5, 4], [7, 5, 5, 5, 4], [8, 6, 6, 5, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[11, 1, 18]",18,18,25,2,0.063,0.063,0,"[]",0,5,3,614,0,190,190,"True",2,6,"traffic-light-mouselab",29,166717,"False",6,0,0,18,0,132,30
"3926","traffic-light-mouselab","False",3,1,"[]","[[5, 5, 5, 3, 5], [4, 6, 5, 5, 3], [4, 2, 5, 5, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[8, 8, 14]",8,8,26,0,0.043,0.043,0,"[]",0,5,3,878,0,128,128,"True",0,5,"traffic-light-mouselab",30,168509,"False",5,1,0,8,0,132,30
"3927","traffic-light-mouselab","False",3,1,"[]","[[7, 1, 6, 7, 4], [2, 6, 6, 5, 3], [4, 5, 7, 6, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[4, 3, 23]",23,26,27,4,0.047,0.047,0,"[]",0,5,3,598,0,140,140,"False",2,5,"traffic-light-mouselab",31,169901,"False",5,0,0,23,0,132,30
"3928","traffic-light-mouselab","False",3,1,"[]","[[8, 3, 4, 4, 5], [4, 2, 3, 6, 6], [4, 6, 8, 4, 9]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[17, 10, 3]",17,14,28,1,0.03,0.03,0,"[]",0,5,3,694,0,89,89,"False",0,3,"traffic-light-mouselab",32,171309,"False",3,0,0,17,0,132,30
"3929","traffic-light-mouselab","False",3,1,"[]","[[6, 5, 4, 6, 5], [5, 5, 3, 5, 4], [4, 2, 5, 5, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[12, 16, 2]",12,16,29,3,0.054,0.054,0,"[]",0,5,3,526,0,162,162,"True",0,6,"traffic-light-mouselab",33,172581,"False",6,1,0,12,0,132,30
"3930","traffic-light-mouselab","False",3,1,"[]","[[6, 5, 6, 6, 5], [8, 7, 8, 3, 5], [3, 8, 6, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[16, 11, 3]",16,14,30,2,0.067,0.067,0,"[]",0,5,3,598,0,202,202,"True",0,6,"traffic-light-mouselab",34,174077,"False",6,1,0,16,0,132,30
"3931","traffic-light-mouselab","True",3,1,"[10, 10, 10, 2, 2, 2, 9, 9, 9]","[[6, 5, 5, 0, 4], [4, 4, 5, 4, 6], [5, 6, 3, 8, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 0, 3, 3], [3, 3, 3, 3, 0], [0, 3, 3, 3, 3]]","[13, 3, 14]",13,14,1,3,0.041,0.038,0.003,"[10, 2, 9]",3,5,3,45301,9,124,115,"True",0,0,"traffic-light-mouselab",4,313515,"True",0,0,3,13,1,133,30
"3932","traffic-light-mouselab","True",3,1,"[10, 10, 10, 8, 12, 12, 12, 4, 4, 4]","[[5, 7, 4, 3, 8], [4, 2, 5, 5, 5], [6, 5, 4, 10, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 0], [1, 1, 1, 0, 1], [0, 3, 0, 3, 3]]","[9, 7, 14]",7,8,2,0,0.052,0.0486666666666667,0.00333333333333333,"[10, 8, 12, 4]",4,5,3,21380,10,157,147,"False",1,4,"traffic-light-mouselab",5,402052,"True",4,0,1,7,1,133,30
"3933","traffic-light-mouselab","False",3,1,"[5, 7, 9, 13, 13, 13, 11, 11, 11]","[[4, 5, 6, 7, 6], [5, 3, 4, 4, 5], [3, 7, 6, 6, 8]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 1, 0, 1, 0], [3, 0, 3, 0, 3]]","[1, 16, 13]",16,18,3,1,0.048,0.045,0.003,"[5, 7, 9, 13, 11]",5,5,3,15901,9,144,135,"False",1,3,"traffic-light-mouselab",7,425069,"True",3,0,3,16,3,133,30
"3934","traffic-light-mouselab","False",3,1,"[10, 10, 10, 12, 12, 12, 14, 14, 14, 3, 3, 3]","[[6, 4, 4, 3, 7], [5, 5, 9, 6, 5], [4, 4, 6, 4, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 0, 3], [3, 3, 3, 3, 3], [0, 3, 0, 3, 0]]","[6, 3, 21]",21,22,4,2,0.059,0.055,0.004,"[10, 12, 14, 3]",4,5,3,15701,12,177,165,"True",2,6,"traffic-light-mouselab",8,443942,"True",6,1,9,21,3,133,30
"3935","traffic-light-mouselab","False",3,1,"[0, 2, 4, 1, 3, 12, 12, 12, 13, 13, 13]","[[5, 4, 6, 6, 2], [5, 4, 5, 3, 5], [4, 6, 4, 4, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 0, 0, 3]]","[22, 1, 7]",22,24,5,2,0.055,0.0513333333333333,0.00366666666666667,"[0, 2, 4, 1, 3, 12, 13]",7,5,3,19666,11,165,154,"False",0,6,"traffic-light-mouselab",9,467333,"True",6,1,5,22,5,133,30
"3936","traffic-light-mouselab","False",3,1,"[10, 10, 10, 12, 12, 12, 14, 14, 14]","[[5, 5, 4, 5, 4], [6, 5, 5, 5, 5], [5, 5, 4, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 0, 3, 0]]","[4, 11, 15]",11,12,6,4,0.054,0.051,0.003,"[10, 12, 14]",3,5,3,14177,9,161,152,"True",1,5,"traffic-light-mouselab",10,483916,"True",5,0,0,11,0,133,30
"3937","traffic-light-mouselab","False",3,1,"[10, 11, 12, 13, 14]","[[7, 6, 4, 5, 4], [7, 4, 7, 7, 5], [5, 4, 4, 7, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[3, 9, 18]",18,16,7,3,0.068,0.0663333333333333,0.00166666666666667,"[10, 11, 12, 13, 14]",5,5,3,7053,5,204,199,"False",2,7,"traffic-light-mouselab",11,493241,"True",7,1,5,18,5,133,30
"3938","traffic-light-mouselab","False",3,1,"[10, 10, 10, 12, 12, 12, 14, 14, 14]","[[5, 5, 6, 8, 6], [5, 2, 2, 4, 3], [4, 7, 3, 8, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 0, 3, 0]]","[5, 7, 18]",7,16,8,4,0.059,0.056,0.003,"[10, 12, 14]",3,5,3,10099,9,177,168,"True",1,3,"traffic-light-mouselab",12,505465,"True",3,0,0,7,0,133,30
"3939","traffic-light-mouselab","False",3,1,"[5, 5, 1, 1, 1, 3, 3, 3]","[[1, 7, 5, 4, 7], [5, 3, 2, 4, 4], [10, 4, 6, 4, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 0, 3, 0, 3], [0, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[15, 14, 1]",14,18,9,1,0.05,0.0476666666666667,0.00233333333333333,"[5, 1, 3]",3,5,3,14255,7,151,144,"False",1,3,"traffic-light-mouselab",13,521872,"True",3,0,2,14,1,133,30
"3940","traffic-light-mouselab","False",3,1,"[10, 10, 10, 11, 11, 11, 14, 14, 14, 14]","[[2, 4, 8, 8, 7], [4, 6, 7, 5, 3], [6, 5, 6, 10, 7]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [0, 0, 3, 3, 0]]","[6, 8, 16]",6,12,10,4,0.059,0.056,0.003,"[10, 11, 14]",3,5,3,9692,9,178,169,"False",0,7,"traffic-light-mouselab",14,534405,"True",7,0,0,6,0,133,30
"3941","traffic-light-mouselab","False",3,1,"[0, 0, 0, 7, 7, 7, 7, 14, 14, 14]","[[3, 5, 6, 1, 5], [4, 6, 4, 5, 5], [5, 5, 9, 4, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 3, 3, 3, 3], [3, 3, 0, 3, 3], [3, 3, 3, 3, 0]]","[10, 9, 11]",9,2,11,4,0.061,0.058,0.003,"[0, 7, 14]",3,5,3,9444,9,183,174,"True",1,5,"traffic-light-mouselab",15,545947,"True",5,0,4,9,1,133,30
"3942","traffic-light-mouselab","False",3,1,"[6, 6, 6, 8, 8, 8, 7, 7, 7]","[[6, 7, 4, 5, 5], [8, 2, 9, 2, 3], [3, 7, 4, 4, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 0, 0, 0, 3], [3, 3, 3, 3, 3]]","[12, 13, 5]",13,10,12,2,0.062,0.059,0.003,"[6, 8, 7]",3,5,3,22171,9,185,176,"True",1,9,"traffic-light-mouselab",16,570308,"True",9,1,9,13,3,133,30
"3943","traffic-light-mouselab","False",3,1,"[0, 1, 2, 3, 4]","[[6, 3, 7, 4, 1], [5, 5, 1, 4, 4], [6, 6, 6, 5, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[28, 1, 1]",28,36,13,2,0.068,0.0663333333333333,0.00166666666666667,"[0, 1, 2, 3, 4]",5,5,3,5928,5,203,198,"False",0,7,"traffic-light-mouselab",17,578254,"True",7,1,5,28,5,133,30
"3944","traffic-light-mouselab","False",3,1,"[5, 5, 5, 6, 6, 6, 8, 8, 8, 9, 9, 9, 9, 7, 7, 7]","[[5, 3, 5, 6, 0], [4, 2, 6, 5, 4], [5, 6, 5, 6, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[4, 25, 1]",25,30,14,2,0.058,0.053,0.005,"[5, 6, 8, 9, 7]",5,5,3,12046,15,175,160,"True",1,6,"traffic-light-mouselab",18,592277,"True",6,1,16,25,5,133,30
"3945","traffic-light-mouselab","False",3,1,"[10, 10, 10, 12, 12, 12, 14, 14, 14]","[[3, 4, 4, 4, 5], [4, 8, 1, 4, 6], [4, 6, 5, 5, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 0, 3, 0]]","[3, 5, 22]",5,24,15,4,0.074,0.071,0.003,"[10, 12, 14]",3,5,3,6118,9,221,212,"True",1,6,"traffic-light-mouselab",19,600491,"True",6,0,0,5,0,133,30
"3946","traffic-light-mouselab","False",3,1,"[0, 0, 0, 4, 4, 4, 2, 2, 2]","[[2, 6, 8, 7, 2], [5, 8, 8, 5, 6], [7, 4, 4, 5, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[0, 3, 0, 3, 0], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[21, 4, 5]",4,22,16,2,0.073,0.07,0.003,"[0, 4, 2]",3,5,3,8774,9,220,211,"False",1,8,"traffic-light-mouselab",20,610958,"True",8,1,0,4,0,133,30
"3947","traffic-light-mouselab","False",3,1,"[0, 0, 0, 2, 2, 2, 4, 4, 4, 1, 1, 1, 3, 3, 3]","[[6, 5, 5, 6, 5], [5, 4, 7, 7, 5], [5, 7, 5, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[27, 2, 1]",27,34,17,0,0.059,0.054,0.005,"[0, 2, 4, 1, 3]",5,5,3,11863,15,177,162,"True",0,6,"traffic-light-mouselab",21,624419,"True",6,1,15,27,5,133,30
"3948","traffic-light-mouselab","False",3,1,"[0, 0, 0, 2, 2, 2]","[[3, 7, 4, 7, 3], [6, 5, 7, 3, 5], [3, 4, 5, 6, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 3, 0, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[15, 13, 2]",15,16,18,3,0.052,0.05,0.002,"[0, 2]",2,5,3,7180,6,156,150,"True",0,7,"traffic-light-mouselab",22,634013,"True",7,1,6,15,2,133,30
"3949","traffic-light-mouselab","False",3,1,"[10, 10, 10, 10, 11, 11, 11]","[[3, 5, 5, 5, 2], [9, 4, 3, 5, 5], [4, 4, 7, 7, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 3, 3, 3]]","[3, 8, 19]",19,18,19,2,0.057,0.055,0.002,"[10, 11]",2,5,3,7164,6,172,166,"True",2,7,"traffic-light-mouselab",23,643519,"True",7,1,7,19,2,133,30
"3950","traffic-light-mouselab","False",3,1,"[1, 1, 1, 3, 3, 3, 0, 0, 0]","[[4, 6, 5, 5, 6], [8, 7, 3, 2, 8], [8, 3, 7, 4, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 3, 0, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[23, 1, 6]",23,26,20,1,0.054,0.051,0.003,"[1, 3, 0]",3,5,3,15923,9,163,154,"True",0,6,"traffic-light-mouselab",24,661238,"True",6,1,9,23,3,133,30
"3951","traffic-light-mouselab","False",3,1,"[2, 2, 2]","[[2, 3, 7, 4, 5], [6, 5, 6, 5, 5], [3, 3, 6, 6, 9]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 0, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[17, 7, 6]",17,14,21,2,0.066,0.065,0.001,"[2]",1,5,3,29093,3,197,194,"True",0,7,"traffic-light-mouselab",25,692198,"True",7,1,3,17,1,133,30
"3952","traffic-light-mouselab","False",3,1,"[5, 5, 5, 7, 7, 7, 9, 9, 9, 6, 6, 6]","[[6, 4, 3, 3, 4], [5, 5, 3, 3, 4], [6, 4, 2, 7, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [0, 0, 0, 3, 0], [1, 1, 1, 1, 1]]","[1, 27, 2]",2,34,22,3,0.033,0.029,0.004,"[5, 7, 9, 6]",4,5,3,13639,12,98,86,"False",2,7,"traffic-light-mouselab",26,707578,"True",7,1,0,2,0,133,30
"3953","traffic-light-mouselab","False",3,1,"[10, 10, 10, 10, 12, 12, 12, 12, 14, 14, 14]","[[6, 6, 5, 5, 6], [3, 3, 7, 7, 3], [4, 6, 5, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 0, 3, 0]]","[3, 8, 19]",3,18,23,3,0.055,0.052,0.003,"[10, 12, 14]",3,5,3,7768,9,166,157,"True",0,5,"traffic-light-mouselab",27,717404,"True",5,0,0,3,0,133,30
"3954","traffic-light-mouselab","False",3,1,"[5, 6]","[[4, 6, 4, 7, 2], [4, 7, 2, 3, 8], [9, 3, 6, 3, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 1, 1, 1], [3, 3, 3, 3, 3]]","[16, 10, 4]",10,12,24,1,0.059,0.0583333333333333,0.000666666666666667,"[5, 6]",2,5,3,6273,2,178,176,"False",1,7,"traffic-light-mouselab",28,725459,"True",7,0,2,10,2,133,30
"3955","traffic-light-mouselab","False",3,1,"[5, 6, 7, 8]","[[3, 5, 5, 6, 4], [5, 4, 7, 10, 5], [6, 6, 8, 5, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 1], [3, 3, 3, 3, 3]]","[1, 24, 5]",24,28,25,3,0.09,0.0886666666666667,0.00133333333333333,"[5, 6, 7, 8]",4,5,3,5761,4,271,267,"False",1,10,"traffic-light-mouselab",29,732793,"True",10,1,4,24,4,133,30
"3956","traffic-light-mouselab","False",3,1,"[5, 6, 7, 8, 9]","[[5, 5, 6, 4, 7], [4, 4, 4, 6, 6], [7, 3, 8, 3, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[3, 26, 1]",26,32,26,3,0.057,0.0553333333333333,0.00166666666666667,"[5, 6, 7, 8, 9]",5,5,3,14550,5,171,166,"False",1,6,"traffic-light-mouselab",30,748883,"True",6,1,5,26,5,133,30
"3957","traffic-light-mouselab","False",3,1,"[5, 6, 7, 8]","[[4, 3, 4, 6, 4], [5, 5, 4, 9, 4], [5, 6, 5, 2, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 1], [3, 3, 3, 3, 3]]","[5, 20, 5]",20,20,27,3,0.073,0.0716666666666667,0.00133333333333333,"[5, 6, 7, 8]",4,5,3,4575,4,220,216,"False",1,9,"traffic-light-mouselab",31,755310,"True",9,1,4,20,4,133,30
"3958","traffic-light-mouselab","False",3,1,"[0, 0, 0, 1, 1, 1, 3, 3, 3]","[[5, 3, 6, 6, 7], [5, 5, 3, 2, 4], [4, 6, 4, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[0, 0, 3, 0, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[15, 7, 8]",8,10,28,3,0.051,0.048,0.003,"[0, 1, 3]",3,5,3,9027,9,152,143,"False",2,6,"traffic-light-mouselab",32,765726,"True",6,1,0,8,0,133,30
"3959","traffic-light-mouselab","False",3,1,"[5, 6, 7, 8, 9, 11, 11, 11, 13, 13, 13]","[[6, 1, 6, 5, 5], [6, 7, 5, 7, 1], [6, 4, 5, 5, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 0, 3, 0, 3]]","[4, 12, 14]",12,12,29,3,0.058,0.0543333333333333,0.00366666666666667,"[5, 6, 7, 8, 9, 11, 13]",7,5,3,13448,11,174,163,"False",1,7,"traffic-light-mouselab",33,780886,"True",7,1,5,12,5,133,30
"3960","traffic-light-mouselab","False",3,1,"[10, 10, 10]","[[5, 8, 4, 3, 7], [2, 4, 3, 6, 6], [8, 5, 5, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 3, 3, 3]]","[1, 10, 19]",1,18,30,0,0.059,0.058,0.001,"[10]",1,5,3,3561,3,177,174,"True",0,5,"traffic-light-mouselab",34,786089,"True",5,0,0,1,0,133,30
